Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2024-09-21,Union Berlin,Hoffenheim,2,1,H,2,0,H,,12,6,2,3,17,18,5,5,3,3,0,0
2024-09-21,Werder Bremen,Bayern Munich,0,5,A,0,2,A,,0,25,0,7,4,13,1,4,0,3,0,0
2024-09-21,Ein Frankfurt,M'gladbach,2,0,H,1,0,H,,14,22,4,7,10,12,8,5,1,1,0,0
2024-09-22,Leverkusen,Wolfsburg,4,3,H,2,3,A,,20,8,7,4,6,14,6,2,4,5,0,1
2024-09-22,Stuttgart,Dortmund,5,1,H,2,0,H,,16,6,9,3,10,6,6,4,1,3,0,0
2024-09-22,St Pauli,RB Leipzig,0,0,D,0,0,D,,15,10,4,5,6,9,3,1,2,1,0,0
2024-09-27,Dortmund,Bochum,4,2,H,1,2,A,,23,10,8,6,12,9,11,0,2,0,0,0
2024-09-28,Freiburg,St Pauli,0,3,A,0,2,A,,6,10,2,4,7,18,4,2,3,3,0,0
2024-09-28,Mainz,Heidenheim,0,2,A,0,1,A,,7,14,2,7,10,10,7,6,4,4,1,1
2024-09-28,M'gladbach,Union Berlin,1,0,H,0,0,D,,8,9,3,3,10,12,2,4,3,1,0,0
2024-09-28,RB Leipzig,Augsburg,4,0,H,2,0,H,,14,7,7,1,9,13,8,5,1,2,0,0
2024-09-28,Wolfsburg,Stuttgart,2,2,D,1,1,D,,5,17,2,5,20,10,1,3,5,2,0,1
2024-09-28,Bayern Munich,Leverkusen,1,1,D,1,1,D,,18,3,3,3,11,15,6,1,1,3,0,0
2024-09-29,Holstein Kiel,Ein Frankfurt,2,4,A,1,1,D,,10,18,5,10,12,13,4,9,1,3,0,0
2024-09-29,Hoffenheim,Werder Bremen,3,4,A,3,3,D,,10,18,5,10,12,19,2,6,3,3,1,0
2024-10-04,Augsburg,M'gladbach,2,1,H,1,0,H,,13,11,5,5,13,15,6,5,2,4,0,0
2024-10-05,Bochum,Wolfsburg,1,3,A,0,2,A,,17,15,5,5,11,12,7,6,1,2,0,0
2024-10-05,Leverkusen,Holstein Kiel,2,2,D,2,1,H,,24,8,7,4,5,9,12,3,2,2,0,0
2024-10-05,Union Berlin,Dortmund,2,1,H,2,0,H,,13,9,5,5,15,17,3,3,4,4,0,0
2024-10-05,Werder Bremen,Freiburg,0,1,A,0,0,D,,11,13,3,3,7,9,7,5,1,2,0,0
2024-10-05,St Pauli,Mainz,0,3,A,0,2,A,,17,8,4,4,12,16,2,2,0,3,0,0
2024-10-06,Heidenheim,RB Leipzig,0,1,A,0,0,D,,15,12,4,2,12,13,3,2,2,2,0,0
2024-10-06,Ein Frankfurt,Bayern Munich,3,3,D,2,2,D,,5,22,4,13,10,6,0,11,1,1,0,0
2024-10-06,Stuttgart,Hoffenheim,1,1,D,0,1,A,,18,7,7,5,10,7,10,5,1,4,0,0
2024-10-18,Dortmund,St Pauli,2,1,H,1,0,H,,20,10,7,3,8,7,7,1,2,1,0,0
2024-10-19,Freiburg,Augsburg,3,1,H,3,0,H,,15,9,6,3,11,7,5,4,1,1,0,0
2024-10-19,Hoffenheim,Bochum,3,1,H,1,0,H,,12,13,7,4,10,12,4,2,1,1,0,0
2024-10-19,Leverkusen,Ein Frankfurt,2,1,H,1,1,D,,27,9,9,2,9,5,8,3,2,1,0,0
2024-10-19,Mainz,RB Leipzig,0,2,A,0,2,A,,16,11,2,5,12,15,5,3,1,3,0,0
2024-10-19,M'gladbach,Heidenheim,3,2,H,1,1,D,,20,19,10,6,15,9,6,3,3,3,0,0
2024-10-19,Bayern Munich,Stuttgart,4,0,H,0,0,D,,22,4,10,1,6,10,7,3,0,2,0,0
2024-10-20,Holstein Kiel,Union Berlin,0,2,A,0,1,A,,12,14,5,4,8,11,7,3,2,1,0,0
2024-10-20,Wolfsburg,Werder Bremen,2,4,A,1,1,D,,14,15,6,7,15,9,4,4,1,1,1,0
2024-10-25,Mainz,M'gladbach,1,1,D,0,0,D,,23,9,6,5,16,16,2,4,3,2,0,0
2024-10-26,Augsburg,Dortmund,2,1,H,1,1,D,,12,11,4,4,13,10,3,5,3,3,0,1
2024-10-26,RB Leipzig,Freiburg,3,1,H,0,1,A,,12,15,9,5,9,7,3,3,3,2,0,0
2024-10-26,St Pauli,Wolfsburg,0,0,D,0,0,D,,14,10,5,4,9,12,7,6,0,3,0,0
2024-10-26,Stuttgart,Holstein Kiel,2,1,H,1,0,H,,16,9,6,3,6,17,9,5,3,6,1,1
2024-10-26,Werder Bremen,Leverkusen,2,2,D,0,1,A,,13,15,8,6,9,11,3,5,1,1,0,0
2024-10-27,Bochum,Bayern Munich,0,5,A,0,2,A,,6,17,2,9,15,6,2,5,1,1,0,0
2024-10-27,Union Berlin,Ein Frankfurt,1,1,D,0,1,A,,13,17,4,5,13,7,4,5,5,3,0,1
2024-10-27,Heidenheim,Hoffenheim,0,0,D,0,0,D,,17,12,3,4,12,16,7,3,1,2,0,0
2024-11-01,Leverkusen,Stuttgart,0,0,D,0,0,D,,19,4,5,1,13,14,10,2,3,4,0,0
2024-11-02,Bayern Munich,Union Berlin,3,0,H,2,0,H,,16,8,7,1,2,9,7,4,0,2,0,0
2024-11-02,Ein Frankfurt,Bochum,7,2,H,4,1,H,,18,11,9,8,6,15,5,2,1,2,0,0
2024-11-02,Hoffenheim,St Pauli,0,2,A,0,1,A,,12,7,6,3,10,10,7,2,0,2,0,0
2024-11-02,Holstein Kiel,Heidenheim,1,0,H,1,0,H,,11,17,6,4,16,14,5,6,4,5,0,0
2024-11-02,Wolfsburg,Augsburg,1,1,D,0,1,A,,18,3,6,1,7,14,8,1,1,3,0,0
2024-11-02,Dortmund,RB Leipzig,2,1,H,1,1,D,,19,7,7,3,11,12,4,0,3,4,0,0
2024-11-03,Freiburg,Mainz,0,0,D,0,0,D,,10,9,2,2,9,12,8,4,1,2,0,0
2024-11-03,M'gladbach,Werder Bremen,4,1,H,3,0,H,,16,15,8,5,12,10,7,7,1,4,0,1
2024-11-08,Union Berlin,Freiburg,0,0,D,0,0,D,,12,14,6,4,11,8,4,1,2,0,0,0
2024-11-09,Bochum,Leverkusen,1,1,D,0,1,A,,15,11,3,3,10,9,6,4,0,1,0,0
2024-11-09,Mainz,Dortmund,3,1,H,2,1,H,,13,2,9,1,17,5,8,0,3,1,0,1
2024-11-09,St Pauli,Bayern Munich,0,1,A,0,1,A,,3,13,0,6,10,7,5,10,2,2,0,0
2024-11-09,Werder Bremen,Holstein Kiel,2,1,H,1,0,H,,16,12,5,5,10,19,6,3,3,2,0,0
2024-11-09,RB Leipzig,M'gladbach,0,0,D,0,0,D,,11,14,4,4,14,7,8,4,2,2,0,0
2024-11-10,Augsburg,Hoffenheim,0,0,D,0,0,D,,16,11,4,2,16,7,10,6,2,3,0,0
2024-11-10,Stuttgart,Ein Frankfurt,2,3,A,0,1,A,,22,8,11,5,10,15,8,3,2,3,0,0
2024-11-10,Heidenheim,Wolfsburg,1,3,A,0,2,A,,19,13,4,6,9,23,5,5,1,6,0,0
2024-11-22,Bayern Munich,Augsburg,3,0,H,0,0,D,,33,2,14,1,9,9,8,0,0,2,0,1
2024-11-23,Dortmund,Freiburg,4,0,H,2,0,H,,19,7,7,3,11,4,7,0,1,2,0,2
2024-11-23,Hoffenheim,RB Leipzig,4,3,H,1,2,A,,20,14,7,6,14,12,4,3,2,1,0,0
2024-11-23,Leverkusen,Heidenheim,5,2,H,2,2,D,,20,6,10,3,8,11,6,0,0,0,0,0
2024-11-23,Stuttgart,Bochum,2,0,H,0,0,D,,15,9,5,2,7,16,7,4,2,3,0,0
2024-11-23,Wolfsburg,Union Berlin,1,0,H,0,0,D,,10,11,5,4,7,15,8,5,1,2,0,0
2024-11-23,Ein Frankfurt,Werder Bremen,1,0,H,1,0,H,,15,8,5,1,15,9,5,6,2,2,0,0
2024-11-24,Holstein Kiel,Mainz,0,3,A,0,2,A,,7,18,2,7,11,7,2,6,1,0,0,0
2024-11-24,M'gladbach,St Pauli,2,0,H,2,0,H,,15,15,4,3,7,8,5,4,1,0,0,0
2024-11-29,St Pauli,Holstein Kiel,3,1,H,1,0,H,,11,10,4,3,10,11,4,4,2,5,0,0
2024-11-30,Augsburg,Bochum,1,0,H,1,0,H,,16,7,4,1,8,22,6,1,3,3,0,0
2024-11-30,Freiburg,M'gladbach,3,1,H,1,0,H,,17,15,7,4,5,14,4,6,1,1,0,0
2024-11-30,RB Leipzig,Wolfsburg,1,5,A,0,3,A,,9,13,4,8,11,6,7,3,2,1,0,0
2024-11-30,Union Berlin,Leverkusen,1,2,A,1,1,D,,8,8,2,3,18,11,1,3,4,2,0,0
2024-11-30,Werder Bremen,Stuttgart,2,2,D,1,1,D,,20,10,6,4,8,13,11,2,1,1,0,0
2024-11-30,Dortmund,Bayern Munich,1,1,D,1,0,H,,7,14,2,5,11,7,2,3,2,2,0,0
2024-12-01,Mainz,Hoffenheim,2,0,H,2,0,H,,18,10,8,2,13,12,8,3,1,3,0,0
2024-12-01,Heidenheim,Ein Frankfurt,0,4,A,0,1,A,,8,14,1,8,7,9,6,5,0,2,0,0
2024-12-06,Stuttgart,Union Berlin,3,2,H,0,1,A,,7,14,5,3,14,19,1,6,1,6,0,0
2024-12-07,Bayern Munich,Heidenheim,4,2,H,1,0,H,,21,2,10,2,4,5,8,0,1,0,0,0
2024-12-07,Bochum,Werder Bremen,0,1,A,0,0,D,,12,9,2,1,12,10,9,5,1,1,0,0
2024-12-07,Ein Frankfurt,Augsburg,2,2,D,0,0,D,,16,8,4,3,17,9,4,0,2,2,0,0
2024-12-07,Holstein Kiel,RB Leipzig,0,2,A,0,1,A,,17,9,5,5,11,13,6,1,4,3,0,0
2024-12-07,Leverkusen,St Pauli,2,1,H,2,0,H,,6,12,2,4,8,10,7,4,1,3,0,0
2024-12-07,M'gladbach,Dortmund,1,1,D,0,0,D,,9,16,3,3,16,11,7,4,3,2,1,0
2024-12-08,Wolfsburg,Mainz,4,3,H,1,2,A,,10,12,5,5,10,15,3,5,3,4,0,0
2024-12-08,Hoffenheim,Freiburg,1,1,D,0,0,D,,15,11,5,4,10,5,6,1,1,1,0,0
2024-12-13,Freiburg,Wolfsburg,3,2,H,1,0,H,,18,20,9,5,11,3,5,6,4,1,0,0
2024-12-14,Augsburg,Leverkusen,0,2,A,0,2,A,,8,14,4,3,12,5,4,9,3,0,0,0
2024-12-14,Mainz,Bayern Munich,2,1,H,1,0,H,,8,13,4,1,21,12,3,2,3,2,0,0
2024-12-14,M'gladbach,Holstein Kiel,4,1,H,3,1,H,,15,11,6,3,10,14,5,2,1,1,0,0
2024-12-14,Union Berlin,Bochum,0,2,A,,,,,,,,,,,,,,,,
2024-12-14,St Pauli,Werder Bremen,0,2,A,0,1,A,,15,8,4,4,10,9,4,5,2,3,0,0
2024-12-15,Heidenheim,Stuttgart,1,3,A,1,2,A,,9,18,2,7,25,13,9,6,4,3,0,0
2024-12-15,Dortmund,Hoffenheim,1,1,D,0,0,D,,6,12,2,1,9,10,3,9,5,2,0,0
2024-12-15,RB Leipzig,Ein Frankfurt,2,1,H,1,1,D,,19,16,9,3,15,10,6,7,1,3,0,0
2024-12-20,Bayern Munich,RB Leipzig,5,1,H,3,1,H,,22,4,9,1,9,10,8,1,5,2,0,0
2024-12-21,Ein Frankfurt,Mainz,1,3,A,0,2,A,,34,9,9,3,10,10,17,2,1,1,0,1
2024-12-21,Hoffenheim,M'gladbach,1,2,A,0,1,A,,18,5,8,3,14,6,8,4,0,0,0,0
2024-12-21,Holstein Kiel,Augsburg,5,1,H,4,1,H,,8,17,6,4,11,13,3,8,0,4,0,0
2024-12-21,Stuttgart,St Pauli,0,1,A,0,1,A,,25,11,5,5,10,11,9,1,2,2,0,0
2024-12-21,Werder Bremen,Union Berlin,4,1,H,3,1,H,,11,16,6,4,9,12,4,9,2,2,0,0
2024-12-21,Leverkusen,Freiburg,5,1,H,1,0,H,,20,8,12,2,8,9,4,2,1,2,0,0
2024-12-22,Bochum,Heidenheim,2,0,H,2,0,H,,14,10,4,2,18,15,5,2,2,7,0,0
2024-12-22,Wolfsburg,Dortmund,1,3,A,0,3,A,,14,12,5,4,8,8,10,4,3,2,0,1
2025-01-10,Dortmund,Leverkusen,2,3,A,1,3,A,,12,7,5,5,8,6,6,1,1,2,0,0
2025-01-11,Freiburg,Holstein Kiel,3,2,H,2,0,H,,14,14,5,7,9,12,7,1,2,3,0,0
2025-01-11,Heidenheim,Union Berlin,2,0,H,1,0,H,,16,10,9,6,8,10,5,4,0,1,0,1
2025-01-11,Hoffenheim,Wolfsburg,0,1,A,0,1,A,,15,12,2,3,15,14,4,8,1,2,0,0
2025-01-11,Mainz,Bochum,2,0,H,1,0,H,,10,11,5,2,6,16,5,6,0,2,0,0
2025-01-11,St Pauli,Ein Frankfurt,0,1,A,0,1,A,,18,14,4,6,8,7,3,3,0,3,0,0
2025-01-11,M'gladbach,Bayern Munich,0,1,A,0,0,D,,5,23,0,10,10,7,4,10,3,1,0,0
2025-01-12,RB Leipzig,Werder Bremen,4,2,H,2,1,H,,18,7,7,2,7,12,4,1,1,1,0,0
2025-01-12,Augsburg,Stuttgart,0,1,A,0,0,D,,8,13,2,5,11,14,3,9,5,1,0,0
2025-01-14,Holstein Kiel,Dortmund,4,2,H,3,0,H,,11,16,7,4,13,11,1,9,2,2,1,0
2025-01-14,Ein Frankfurt,Freiburg,4,1,H,1,1,D,,23,7,8,5,8,11,8,1,1,1,0,0
2025-01-14,Leverkusen,Mainz,1,0,H,0,0,D,,20,7,9,4,4,14,8,4,2,3,0,0
2025-01-14,Wolfsburg,M'gladbach,5,1,H,1,0,H,,16,9,5,5,10,7,4,7,1,0,0,0
2025-01-15,Bochum,St Pauli,1,0,H,0,0,D,,13,12,5,1,7,15,6,7,1,3,0,1
2025-01-15,Bayern Munich,Hoffenheim,5,0,H,3,0,H,,25,5,10,2,8,10,13,1,1,1,0,0
2025-01-15,Stuttgart,RB Leipzig,2,1,H,0,1,A,,14,6,6,3,10,19,5,0,2,7,0,2
2025-01-15,Union Berlin,Augsburg,0,2,A,0,2,A,,13,11,2,5,15,9,7,4,1,2,0,0
2025-01-15,Werder Bremen,Heidenheim,3,3,D,1,1,D,,12,14,5,5,10,15,4,2,5,3,0,0
2025-01-17,Ein Frankfurt,Dortmund,2,0,H,1,0,H,,13,12,5,3,8,6,5,7,0,2,0,0
2025-01-18,Bayern Munich,Wolfsburg,3,2,H,2,1,H,,25,7,10,3,10,9,6,2,2,3,0,0
2025-01-18,Bochum,RB Leipzig,3,3,D,0,3,A,,14,11,3,3,14,7,6,3,4,0,0,0
2025-01-18,Heidenheim,St Pauli,0,2,A,0,1,A,,8,7,1,4,11,17,4,4,1,2,0,0
2025-01-18,Holstein Kiel,Hoffenheim,1,3,A,0,2,A,,12,11,3,6,13,14,4,3,2,1,0,0
2025-01-18,Stuttgart,Freiburg,4,0,H,3,0,H,,12,4,7,0,8,12,4,1,5,3,0,0
2025-01-18,Leverkusen,M'gladbach,3,1,H,1,0,H,,10,7,5,4,12,10,7,6,0,2,0,0
2025-01-19,Union Berlin,Mainz,2,1,H,2,1,H,,12,9,4,1,12,10,2,2,2,2,0,0
2025-01-19,Werder Bremen,Augsburg,0,2,A,0,2,A,,20,9,2,4,8,14,6,2,1,2,0,0
2025-01-24,Wolfsburg,Holstein Kiel,2,2,D,0,1,A,,22,5,5,2,9,10,10,3,2,4,0,0
2025-01-25,Augsburg,Heidenheim,2,1,H,1,0,H,,11,11,7,6,8,9,6,4,1,0,0,0
2025-01-25,Dortmund,Werder Bremen,2,2,D,1,0,H,,8,13,4,4,11,15,5,5,1,4,1,0
2025-01-25,Freiburg,Bayern Munich,1,2,A,0,1,A,,7,7,2,3,15,9,2,4,4,2,0,0
2025-01-25,Mainz,Stuttgart,2,0,H,1,0,H,,11,10,4,5,12,8,9,2,4,3,0,0
2025-01-25,RB Leipzig,Leverkusen,2,2,D,1,2,A,,8,13,4,7,12,6,7,3,0,0,0,0
2025-01-25,M'gladbach,Bochum,3,0,H,1,0,H,,16,10,6,4,6,15,8,7,1,3,0,0
2025-01-26,Hoffenheim,Ein Frankfurt,2,2,D,0,1,A,,24,12,8,7,16,8,9,3,3,0,0,0
2025-01-26,St Pauli,Union Berlin,3,0,H,1,0,H,,16,14,5,2,6,15,5,7,0,3,0,0
2025-01-31,Werder Bremen,Mainz,1,0,H,1,0,H,,12,13,5,2,14,13,3,8,8,4,3,0
2025-02-01,Bayern Munich,Holstein Kiel,4,3,H,2,0,H,,29,10,12,6,7,10,12,1,1,1,0,0
2025-02-01,Bochum,Freiburg,0,1,A,0,1,A,,22,13,4,5,15,10,9,7,3,2,0,0
2025-02-01,Heidenheim,Dortmund,1,2,A,0,1,A,,11,16,5,5,11,9,4,5,0,0,0,0
2025-02-01,St Pauli,Augsburg,1,1,D,1,0,H,,5,2,1,1,16,18,3,1,1,3,0,0
2025-02-01,Stuttgart,M'gladbach,1,2,A,0,1,A,,10,12,3,6,11,11,2,0,2,2,0,0
2025-02-01,Union Berlin,RB Leipzig,0,0,D,0,0,D,,21,6,6,2,5,12,4,5,3,2,0,0
2025-02-02,Ein Frankfurt,Wolfsburg,1,1,D,0,0,D,,16,11,4,2,8,8,9,1,1,3,0,0
2025-02-02,Leverkusen,Hoffenheim,3,1,H,2,0,H,,9,16,5,7,14,7,3,3,4,3,1,0
2025-02-07,Bayern Munich,Werder Bremen,3,0,H,0,0,D,,21,2,12,0,9,8,5,2,1,3,0,0
2025-02-08,Dortmund,Stuttgart,1,2,A,0,0,D,,16,4,5,2,13,14,9,4,5,2,1,0
2025-02-08,Freiburg,Heidenheim,1,0,H,1,0,H,,9,11,3,5,11,8,6,3,3,1,0,0
2025-02-08,Hoffenheim,Union Berlin,0,4,A,0,1,A,,16,22,4,7,9,16,8,4,2,1,0,0
2025-02-08,Mainz,Augsburg,0,0,D,0,0,D,,9,9,5,2,12,9,1,3,3,3,0,0
2025-02-08,Wolfsburg,Leverkusen,0,0,D,0,0,D,,13,15,8,1,7,8,3,9,2,3,0,0
2025-02-08,M'gladbach,Ein Frankfurt,1,1,D,1,1,D,,8,15,3,7,10,9,6,1,3,3,0,0
2025-02-09,Holstein Kiel,Bochum,2,2,D,1,2,A,,10,21,3,6,11,17,3,5,2,2,0,0
2025-02-09,RB Leipzig,St Pauli,2,0,H,2,0,H,,11,7,6,4,12,8,5,4,2,2,1,0
2025-02-14,Augsburg,RB Leipzig,0,0,D,0,0,D,,11,14,2,4,12,12,8,9,2,1,0,0
2025-02-15,Bochum,Dortmund,2,0,H,2,0,H,,18,17,9,2,12,4,2,8,1,0,0,0
2025-02-15,St Pauli,Freiburg,0,1,A,0,0,D,,5,6,1,4,10,10,2,6,1,0,0,0
2025-02-15,Stuttgart,Wolfsburg,1,2,A,0,0,D,,10,7,4,3,10,15,7,5,3,4,0,0
2025-02-15,Union Berlin,M'gladbach,1,2,A,0,2,A,,18,9,3,5,9,8,4,5,0,1,0,0
2025-02-15,Leverkusen,Bayern Munich,0,0,D,0,0,D,,15,2,3,0,16,13,6,0,2,3,0,0
2025-02-16,Werder Bremen,Hoffenheim,1,3,A,1,2,A,,14,16,1,7,14,12,6,4,2,3,0,0
2025-02-16,Ein Frankfurt,Holstein Kiel,3,1,H,2,0,H,,20,10,9,4,16,10,4,6,2,0,0,0
2025-02-16,Heidenheim,Mainz,0,2,A,0,1,A,,12,6,3,5,9,16,8,4,1,3,0,0
2025-02-21,Freiburg,Werder Bremen,5,0,H,2,0,H,,13,9,8,3,14,8,3,7,3,0,0,0
2025-02-22,Holstein Kiel,Leverkusen,0,2,A,0,2,A,,4,18,3,8,11,10,5,11,4,1,0,0
2025-02-22,Mainz,St Pauli,2,0,H,0,0,D,,10,12,5,0,9,10,6,5,3,3,0,0
2025-02-22,M'gladbach,Augsburg,0,3,A,0,0,D,,8,17,5,4,10,9,2,4,3,2,1,0
2025-02-22,Wolfsburg,Bochum,1,1,D,0,0,D,,13,11,6,5,8,15,3,5,2,3,0,0
2025-02-22,Dortmund,Union Berlin,6,0,H,2,0,H,,24,6,8,1,10,11,5,3,2,2,0,0
2025-02-23,RB Leipzig,Heidenheim,2,2,D,1,2,A,,17,4,6,2,15,15,7,4,3,3,0,0
2025-02-23,Bayern Munich,Ein Frankfurt,4,0,H,1,0,H,,19,7,12,2,8,7,4,1,1,1,0,0
2025-02-23,Hoffenheim,Stuttgart,1,1,D,0,1,A,,9,14,2,7,8,10,4,8,0,0,0,0
2025-02-28,Stuttgart,Bayern Munich,1,3,A,1,1,D,,12,17,3,8,12,13,4,6,5,3,0,0
2025-03-01,Bochum,Hoffenheim,0,1,A,0,0,D,,12,10,3,2,16,17,8,5,0,1,0,0
2025-03-01,Heidenheim,M'gladbach,0,3,A,0,2,A,,20,13,5,5,9,15,6,2,2,3,0,0
2025-03-01,RB Leipzig,Mainz,1,2,A,1,0,H,,13,15,4,3,8,15,7,1,1,1,0,0
2025-03-01,St Pauli,Dortmund,0,2,A,0,0,D,,7,14,1,3,11,13,7,1,1,2,0,0
2025-03-01,Werder Bremen,Wolfsburg,1,2,A,0,1,A,,15,9,7,3,13,9,8,2,2,0,0,0
2025-03-01,Ein Frankfurt,Leverkusen,1,4,A,1,3,A,,7,20,3,9,9,7,2,6,1,1,0,0
2025-03-02,Union Berlin,Holstein Kiel,0,1,A,0,1,A,,14,10,3,3,16,12,11,3,4,0,0,0
2025-03-02,Augsburg,Freiburg,0,0,D,0,0,D,,13,7,5,3,13,9,5,2,1,1,0,0
2025-03-07,M'gladbach,Mainz,1,3,A,0,1,A,,12,16,4,8,6,6,4,3,0,1,0,0
2025-03-08,Bayern Munich,Bochum,2,3,A,2,1,H,,14,8,5,5,7,14,9,3,0,6,1,0
2025-03-08,Dortmund,Augsburg,0,1,A,0,1,A,,14,6,1,1,6,12,12,3,1,4,0,0
2025-03-08,Holstein Kiel,Stuttgart,2,2,D,1,1,D,,17,5,5,2,8,9,3,1,1,2,1,0
2025-03-08,Leverkusen,Werder Bremen,0,2,A,0,1,A,,18,11,4,7,12,10,10,3,4,4,0,0
2025-03-08,Wolfsburg,St Pauli,1,1,D,0,1,A,,16,14,4,4,11,13,6,6,1,0,0,0
2025-03-08,Freiburg,RB Leipzig,0,0,D,0,0,D,,10,18,2,3,6,11,2,6,0,3,0,0
2025-03-09,Ein Frankfurt,Union Berlin,1,2,A,1,0,H,,14,11,3,3,10,8,1,5,3,0,0,0
2025-03-09,Hoffenheim,Heidenheim,1,1,D,1,0,H,,16,23,3,5,9,11,6,4,2,3,0,0
2025-03-14,St Pauli,Hoffenheim,1,0,H,0,0,D,,10,4,5,0,6,8,11,2,0,1,0,0
2025-03-15,Augsburg,Wolfsburg,1,0,H,0,0,D,,9,13,2,2,7,9,1,4,1,2,0,0
2025-03-15,Mainz,Freiburg,2,2,D,1,0,H,,9,24,4,8,7,7,1,4,1,2,1,0
2025-03-15,Union Berlin,Bayern Munich,1,1,D,0,0,D,,7,18,3,4,13,8,2,14,1,2,0,0
2025-03-15,Werder Bremen,M'gladbach,2,4,A,2,2,D,,23,13,2,7,10,7,4,1,1,2,0,1
2025-03-15,RB Leipzig,Dortmund,2,0,H,1,0,H,,15,25,5,9,14,10,3,12,3,3,0,0
2025-03-16,Bochum,Ein Frankfurt,1,3,A,0,2,A,,17,18,7,7,7,9,8,3,4,1,0,0
2025-03-16,Heidenheim,Holstein Kiel,3,1,H,1,0,H,,14,16,5,4,15,13,3,5,1,3,0,0
2025-03-16,Stuttgart,Leverkusen,3,4,A,1,0,H,,11,16,6,4,13,14,1,10,3,2,0,0
2025-03-28,Leverkusen,Bochum,3,1,H,1,1,D,,14,8,5,3,6,12,3,2,0,1,0,0
2025-03-29,Bayern Munich,St Pauli,3,2,H,1,1,D,,19,10,9,4,13,4,5,4,3,0,0,0
2025-03-29,Hoffenheim,Augsburg,1,1,D,0,0,D,,13,11,4,4,14,12,2,2,1,2,0,0
2025-03-29,Holstein Kiel,Werder Bremen,0,3,A,0,1,A,,11,14,0,7,13,8,3,4,4,1,0,0
2025-03-29,M'gladbach,RB Leipzig,1,0,H,0,0,D,,16,19,3,3,5,9,5,8,2,2,0,0
2025-03-29,Wolfsburg,Heidenheim,0,1,A,0,1,A,,11,11,2,4,8,10,4,5,2,4,0,0
2025-03-29,Ein Frankfurt,Stuttgart,1,0,H,0,0,D,,19,8,6,2,9,6,6,10,1,3,0,1
2025-03-30,Freiburg,Union Berlin,1,2,A,1,1,D,,9,10,3,6,8,11,3,3,3,4,0,0
2025-03-30,Dortmund,Mainz,3,1,H,2,0,H,,18,12,7,3,10,8,6,4,2,0,0,0
2025-04-04,Augsburg,Bayern Munich,1,3,A,1,1,D,,6,19,3,7,8,8,2,4,4,0,1,0
2025-04-05,Bochum,Stuttgart,0,4,A,0,2,A,,11,14,2,6,17,13,2,4,1,1,0,0
2025-04-05,Freiburg,Dortmund,1,4,A,0,1,A,,12,18,3,7,8,6,3,4,1,0,0,0
2025-04-05,Heidenheim,Leverkusen,0,1,A,0,0,D,,10,6,2,2,14,10,4,0,1,0,0,0
2025-04-05,Mainz,Holstein Kiel,1,1,D,0,1,A,,13,10,3,5,12,8,4,4,4,4,0,0
2025-04-05,RB Leipzig,Hoffenheim,3,1,H,2,1,H,,16,9,5,5,10,12,8,2,0,3,0,1
2025-04-05,Werder Bremen,Ein Frankfurt,2,0,H,1,0,H,,12,9,4,0,8,15,5,6,3,3,0,0
2025-04-06,St Pauli,M'gladbach,1,1,D,0,1,A,,26,5,9,3,6,13,11,2,0,2,0,0
2025-04-06,Union Berlin,Wolfsburg,1,0,H,0,0,D,,13,12,3,3,13,14,6,4,0,1,0,0
2025-04-11,Wolfsburg,RB Leipzig,2,3,A,0,2,A,,17,16,6,5,14,13,8,5,2,3,0,0
2025-04-12,Bochum,Augsburg,1,2,A,0,1,A,,25,12,9,5,14,9,7,6,2,1,0,1
2025-04-12,Hoffenheim,Mainz,2,0,H,2,0,H,,8,14,5,1,18,11,4,7,4,2,0,1
2025-04-12,Holstein Kiel,St Pauli,1,2,A,1,1,D,,6,14,2,6,15,11,3,3,3,4,0,0
2025-04-12,Leverkusen,Union Berlin,0,0,D,0,0,D,,16,7,3,3,10,13,7,3,2,1,0,0
2025-04-12,M'gladbach,Freiburg,1,2,A,1,1,D,,10,19,1,7,4,11,4,6,0,1,0,0
2025-04-12,Bayern Munich,Dortmund,2,2,D,0,0,D,,28,11,11,3,8,5,6,5,0,0,0,0
2025-04-13,Stuttgart,Werder Bremen,1,2,A,1,1,D,,12,14,4,5,12,13,3,4,3,2,1,0
2025-04-13,Ein Frankfurt,Heidenheim,3,0,H,2,0,H,,19,14,8,3,6,7,5,3,1,1,0,0
2025-04-19,Freiburg,Hoffenheim,3,2,H,2,2,D,,12,19,6,6,14,13,2,6,3,2,0,0
2025-04-19,Heidenheim,Bayern Munich,0,4,A,0,3,A,,4,18,1,11,8,11,4,4,3,1,0,0
2025-04-19,Mainz,Wolfsburg,2,2,D,2,1,H,,18,16,7,4,15,8,7,5,2,3,0,0
2025-04-19,RB Leipzig,Holstein Kiel,1,1,D,0,1,A,,10,13,4,3,5,9,9,7,1,2,0,0
2025-04-19,Werder Bremen,Bochum,1,0,H,0,0,D,,14,12,4,1,9,20,2,7,3,3,0,1
2025-04-19,Union Berlin,Stuttgart,4,4,D,4,4,D,,12,13,5,6,8,9,3,5,0,2,0,0
2025-04-20,Augsburg,Ein Frankfurt,0,0,D,0,0,D,,13,8,2,5,6,8,3,9,2,1,0,0
2025-04-20,Dortmund,M'gladbach,3,2,H,3,1,H,,14,6,6,3,13,10,6,2,1,2,0,0
